"targetName","comparatorName","outcomeName","db","logRr","seLogRr","rr","ci95lb","ci95ub"
"Escitalopram","Sertraline","Tinnitus","MDCD",0.0714679946758729,0.228102388055761,1.07408377375188,0.687035515941241,1.6799695022143
"Bupropion","venlafaxine","Tinnitus","MDCD",0.713921284519224,0.251653738039923,2.04198277534677,1.26633893261063,3.39598731593115
"Doxepin","duloxetine","Tinnitus","MDCD",0.20906410305143,0.362971961433193,1.23252400454762,0.624376585836485,2.59042603356874
"duloxetine","Psychotherapy","Tinnitus","MDCD",0.424063828107936,0.535196559035717,1.52815913017715,0.555338371516429,4.52561865938883
"Trazodone","venlafaxine","Tinnitus","MDCD",0.168876624294037,0.267051660554216,1.18397405627759,0.700010242704199,1.99404045915878
"Bupropion","Amitriptyline","Tinnitus","MDCD",0.285296732066557,0.285938221842333,1.33015666970462,0.778563685643078,2.38823057784031
"Mirtazapine","Sertraline","Tinnitus","MDCD",-0.0897387872438154,0.258223314172777,0.914169946937535,0.556374402626549,1.53097221181168
"Doxepin","Psychotherapy","Tinnitus","MDCD",0.623828645950902,0.468377473924256,1.86605886114739,0.763517490607432,4.78835397220281
"Mirtazapine","Psychotherapy","Tinnitus","MDCD",0.0420348088418064,0.587022660769135,1.04293078133152,0.335424246248423,3.34921973830931
"Desvenlafaxine","Trazodone","Tinnitus","MDCD",0.648686895739449,0.321024825685658,1.9130271748962,1.05461772238582,3.71200642497583
"duloxetine","Nortriptyline","Tinnitus","MDCD",-0.0349306665871783,0.384470551093466,0.96567236729746,0.455588137805416,2.05634633102123
"Citalopram","Desvenlafaxine","Tinnitus","MDCD",-0.66279673153727,0.298257144267297,0.515407859511317,0.290680442339289,0.935771244099674
"Bupropion","Psychotherapy","Tinnitus","MDCD",0.537180603491669,0.316291110138997,1.7111755722906,0.944094426804777,3.26189814682159
"Desvenlafaxine","Escitalopram","Tinnitus","MDCD",0.269884873626072,0.327156278762594,1.30981364795691,0.698396007377416,2.51798771338066
"Sertraline","Psychotherapy","Tinnitus","MDCD",0.369144248239772,0.354926136515597,1.44649624316335,0.725942925367091,2.91829927649686
"Fluoxetine","venlafaxine","Tinnitus","MDCD",0.0768831749983862,0.248800603162292,1.07991590784525,0.664388057864317,1.76189787713146
"Amitriptyline","Doxepin","Tinnitus","MDCD",-0.0557211686815504,0.409463131086415,0.945802818574089,0.425374628595592,2.11759489370646
"duloxetine","Trazodone","Tinnitus","MDCD",0.0965130629503135,0.203623407359424,1.1013239675901,0.731848997442477,1.62581302822057
"Trazodone","Psychotherapy","Tinnitus","MDCD",-0.0882978428693437,0.300050444781989,0.915488164490883,0.510522892548043,1.65509156178155
"Mirtazapine","Citalopram","Tinnitus","MDCD",-0.126567847764132,0.244615776773878,0.881114365875775,0.545228424717293,1.42237182974631
"Nortriptyline","Psychotherapy","Tinnitus","MDCD",0.19728666412678,0.603995700881581,1.21809317427762,0.436094418305799,4.65398172321514
"Doxepin","Bupropion","Tinnitus","MDCD",-0.253414622049157,0.553456118596416,0.776146007852106,0.176806927100043,1.5477637849596
"Psychotherapy","Nortriptyline","Tinnitus","MDCD",-0.244412845117401,0.586878256090962,0.783164241978569,0.248061462198036,2.47549842211179
"Escitalopram","Amitriptyline","Tinnitus","MDCD",-0.308487894111637,0.331942223457584,0.734556844608502,0.382824865093398,1.40637003306133
"Escitalopram","duloxetine","Tinnitus","MDCD",-0.204552757677757,0.246738776914691,0.815011742656361,0.504088842615759,1.32603791022783
"Psychotherapy","duloxetine","Tinnitus","MDCD",-0.437835733572292,0.491418319412271,0.64543179692539,0.252890070269633,1.7358965531098
"Sertraline","Fluoxetine","Tinnitus","MDCD",0.0782804010683033,0.212198692425443,1.08142584912402,0.715099662419233,1.64291192504568
"Mirtazapine","duloxetine","Tinnitus","MDCD",-0.37290703832507,0.240282152302515,0.688729255293238,0.432556220196564,1.10942932014111
"Amitriptyline","Bupropion","Tinnitus","MDCD",-0.280068927607905,0.268246468289597,0.755731648885662,0.458898713901713,1.3133499324753
"Psychotherapy","Fluoxetine","Tinnitus","MDCD",-0.0668304575138232,0.304044880589459,0.935353770097963,0.51404832157681,1.69282041783119
"Psychotherapy","Bupropion","Tinnitus","MDCD",-0.533232000928643,0.365423592854706,0.586705668794176,0.256711919068203,1.07533624842936
"Psychotherapy","Escitalopram","Tinnitus","MDCD",-0.161858727696757,0.341837559663128,0.850561356814866,0.425354913097193,1.62441417338224
"Sertraline","Nortriptyline","Tinnitus","MDCD",-0.173774504549391,0.406091919433055,0.840486402151412,0.379037466723889,1.86214835546006
"Bupropion","Mirtazapine","Tinnitus","MDCD",0.588853568878282,0.25721708328248,1.80192145197721,1.03392999350357,2.83385934319425
"Desvenlafaxine","Doxepin","Vertigo","MDCD",1.77614790208708,0.89130489570171,5.90705797017648,1.02965376741318,33.8884275949995
"Nortriptyline","Amitriptyline","Vertigo","MDCD",-0.0558977937494793,0.419530959716253,0.945635780838971,0.423568183475057,2.19348228394986
"Doxepin","Sertraline","Vertigo","MDCD",-2.23794040734833,1.16930940504713,0.106677991482005,0.0102692278236433,1.00501774283063
"Bupropion","Escitalopram","Vertigo","MDCD",0.588501087163507,0.304396564611692,1.80128641953916,1.00660536034666,3.31944051071952
"venlafaxine","Mirtazapine","Vertigo","MDCD",0.680919878427197,0.301690059176089,1.97569429515468,1.08811044374257,3.55034916515545
"Sertraline","Mirtazapine","Vertigo","MDCD",0.592393174503865,0.320609204464413,1.80831084457953,0.968529511327504,3.40344673015789
"Desvenlafaxine","Mirtazapine","Vertigo","MDCD",0.0639634129095494,0.49496199173356,1.06605339425602,0.407274533140761,2.83473246096797
"Nortriptyline","Desvenlafaxine","Vertigo","MDCD",-0.261032308231336,0.580294292088774,0.770256033602948,0.246995697120329,2.40206182617912
"Trazodone","Fluoxetine","Vertigo","MDCD",0.20035456156368,0.263438876992083,1.22183589741471,0.729076838897318,2.04763459876633
"Amitriptyline","Escitalopram","Vertigo","MDCD",0.189695822733777,0.341749722616728,1.20888182735697,0.630715545260128,2.40784938594222
"Desvenlafaxine","duloxetine","Vertigo","MDCD",-0.491564228206226,0.392188085396581,0.611668855798273,0.28445972207064,1.3233751899336
"duloxetine","Bupropion","Vertigo","MDCD",-0.131533533341015,0.217476424777936,0.876749874292325,0.574029262442574,1.34637664300516
"duloxetine","Desvenlafaxine","Vertigo","MDCD",0.460916183258053,0.3652350376466,1.58552595209146,0.754894896668283,3.15983019445922
"Bupropion","Nortriptyline","Vertigo","MDCD",0.62892825033594,0.470434041156316,1.87559932872784,0.738528208472502,4.66912447155333
"Desvenlafaxine","Amitriptyline","Vertigo","MDCD",-0.223422246725972,0.434601585437514,0.799777074736157,0.341220732499527,1.87457357789159
"Citalopram","duloxetine","Vertigo","MDCD",-0.226682924584724,0.232085361564371,0.797173506342301,0.510011429622665,1.26672617537538
"Trazodone","Amitriptyline","Vertigo","MDCD",0.219032117392617,0.30086558357223,1.24487125806443,0.686338016458564,2.23219717066775
"Fluoxetine","Doxepin","Vertigo","MDCD",1.39151524987669,0.792608514447604,4.02093816538283,0.88782938920016,19.8458040235809
"Doxepin","Fluoxetine","Vertigo","MDCD",-1.41354679495386,0.826517538798779,0.243278890806091,0.0446421320157394,1.1397535051023
"Mirtazapine","Nortriptyline","Vertigo","MDCD",-0.457307886612117,0.637349974701812,0.63298542232082,0.159934364539491,1.94521832939129
"Desvenlafaxine","Citalopram","Vertigo","MDCD",0.304448881347073,0.421221293672283,1.35587754764925,0.625337031482749,3.25988724064601
"Desvenlafaxine","Nortriptyline","Vertigo","MDCD",0.256162446171809,0.617624990423261,1.29196258527008,0.411650049193019,4.63420094672454
"Escitalopram","Mirtazapine","Vertigo","MDCD",0.6916011131278,0.325663680587208,1.99691025422882,1.06587712610129,3.82048058702049
"Nortriptyline","Bupropion","Vertigo","MDCD",-0.588859426726419,0.446001275469125,0.554959896321646,0.234760106255885,1.34864685921752
"Citalopram","Psychotherapy","Vertigo","MDCD",-0.05669963677195,0.347233550706838,0.944877833304388,0.482551939161241,1.88224231931416
"Citalopram","Doxepin","Vertigo","MDCD",2.2906969936188,1.17690379253503,9.88182284890323,0.984135152628639,99.2246084069455
"Trazodone","Mirtazapine","Vertigo","MDCD",0.739105672229149,0.321812956980429,2.09406189909586,1.12580201855109,3.97481933961009
"Amitriptyline","Citalopram","Vertigo","MDCD",0.358254510807862,0.411650321007855,1.43082973577426,0.650160747912822,3.26449135877887
"Amitriptyline","Fluoxetine","Vertigo","MDCD",0.129371455182216,0.326314496582527,1.13811280355647,0.618409438865591,2.22226023853196
"Trazodone","Escitalopram","Vertigo","MDCD",-0.110568677214834,0.263092587488351,0.895324839661652,0.528448440963989,1.48215032620617
"Mirtazapine","venlafaxine","Vertigo","MDCD",-0.696901359541376,0.30216582511856,0.498126429569137,0.277415806121237,0.906857888636356
"Escitalopram","Doxepin","Vertigo","MDCD",1.78954412207563,0.805402265404675,5.98672262950812,1.27275601195732,29.9133091641502
"Nortriptyline","venlafaxine","Vertigo","MDCD",-0.254706769450791,0.435511979242701,0.775143760469896,0.336053092712313,1.85278418165647
"Mirtazapine","Doxepin","Vertigo","MDCD",0.89214099611263,0.851820371273184,2.44034883954425,0.459601127007445,12.9575446521684
"Mirtazapine","Fluoxetine","Vertigo","MDCD",-0.670483897073289,0.332705560243157,0.511461023403626,0.263763198197783,0.971881180946996
"Escitalopram","Trazodone","Vertigo","MDCD",0.10464763236076,0.257765184157285,1.11031930082651,0.670012751357078,1.84036223654268
"duloxetine","Citalopram","Vertigo","MDCD",0.221842955119836,0.2324349671485,1.24837531151788,0.797255319501766,1.98287542863852
"venlafaxine","Fluoxetine","Vertigo","MDCD",0.100906502116208,0.232251543003065,1.10617321207383,0.702580297994794,1.74615065269107
"Citalopram","Bupropion","Vertigo","MDCD",-0.542108129709501,0.250871852952833,0.58152103748858,0.355462933704433,0.950340718744266
"Amitriptyline","Sertraline","Vertigo","MDCD",-0.133836757131218,0.317513752053494,0.874732846848263,0.482755457882699,1.67595974842845
"Fluoxetine","Psychotherapy","Vertigo","MDCD",-0.0841337244030243,0.323847920986446,0.919308313919649,0.486047302251922,1.7298093378861
"Psychotherapy","Citalopram","Vertigo","MDCD",0.0554377210849449,0.354080939218905,1.05700318601087,0.52450412703228,2.10153870752823
"Bupropion","Desvenlafaxine","Vertigo","MDCD",0.240275743656969,0.37544002165154,1.27159973754491,0.604426024018235,2.63325796545328
"Citalopram","venlafaxine","Vertigo","MDCD",-0.129801440897542,0.238761746993721,0.878269802072114,0.554625879313568,1.41406334670777
"Amitriptyline","Nortriptyline","Vertigo","MDCD",0.0738497969962585,0.396050514332897,1.07664507802586,0.498110872675101,2.35268421968104
"Sertraline","Doxepin","Vertigo","MDCD",2.30297801484007,1.19237855983052,10.0039299904993,0.997282487905087,106.838340460257
"Fluoxetine","Amitriptyline","Vertigo","MDCD",-0.156936999210584,0.33636347014817,0.854757907544346,0.44055354463693,1.64673952523083
"Amitriptyline","Trazodone","Vertigo","MDCD",-0.218935231456775,0.289406666099841,0.803373749816041,0.460844849771473,1.43298465542279
"Mirtazapine","Trazodone","Vertigo","MDCD",-0.742514363970217,0.317419794307271,0.47591578438226,0.25593940657978,0.888205782380531
"Escitalopram","Nortriptyline","Vertigo","MDCD",0.554521530785535,0.519266511696463,1.74110771900135,0.631368218367671,4.83374380971842
"Nortriptyline","Escitalopram","Vertigo","MDCD",-0.552196298014557,0.518507523440211,0.575684047162877,0.205172778909002,1.56613266910444
"Doxepin","Nortriptyline","Vertigo","MDCD",-1.92389415168709,1.01245305941138,0.146037162544497,0.0193447073728285,1.02368273270137
"duloxetine","Mirtazapine","Vertigo","MDCD",0.92432401726702,0.34327401851999,2.52016409701669,1.30146692525915,4.99831801379424
"venlafaxine","Desvenlafaxine","Vertigo","MDCD",0.0222343608954282,0.386402399444382,1.02248338651469,0.476664196625394,2.16782973849127
"Trazodone","duloxetine","Vertigo","MDCD",0.00559324232023882,0.216001012422642,1.00560891370439,0.659416216939596,1.53773115601978
"Mirtazapine","Bupropion","Vertigo","MDCD",-0.797949658814539,0.438053658300722,0.450251186910782,0.15542960326476,0.86552105744281
"duloxetine","Amitriptyline","Vertigo","MDCD",0.0653642353669671,0.270874049151935,1.06754779224025,0.628176289039929,1.81642870706962
"Sertraline","Citalopram","Vertigo","MDCD",0.342969973072367,0.225829944660987,1.40912644955327,0.911389559017517,2.20880635803574
"Trazodone","Citalopram","Vertigo","MDCD",0.0324296778433931,0.219751745044548,1.03296125052698,0.671428580556263,1.58893405366532
"Psychotherapy","Sertraline","Vertigo","MDCD",-0.117489457317956,0.333054691938103,0.889149885721569,0.45510113467079,1.67919546937101
"Escitalopram","venlafaxine","Vertigo","MDCD",-0.318807355342455,0.272589331836155,0.727015591486368,0.429488152621443,1.25028237259792
"Nortriptyline","Fluoxetine","Vertigo","MDCD",0.0726571680841199,0.475545063983462,1.07536180536385,0.423418577791797,2.73111063715089
"Fluoxetine","Desvenlafaxine","Vertigo","MDCD",-0.222660057132174,0.405117279152627,0.80038688886735,0.361747470418426,1.77042856994502
"Bupropion","duloxetine","Vertigo","MDCD",0.126842951539946,0.217360657522498,1.13523871628868,0.742822544181882,1.74148817574938
"Escitalopram","Psychotherapy","Vertigo","MDCD",-0.247714519761844,0.416944503943931,0.78058275242278,0.344409554165147,1.76556130071208
"venlafaxine","Psychotherapy","Vertigo","MDCD",0.281866513570119,0.417603833229986,1.3256017583299,0.597513788099457,3.07098705664966
"Sertraline","Trazodone","Vertigo","MDCD",0.0387984925144889,0.245455382650474,1.03956098322315,0.642009625854925,1.68037240375456
"Amitriptyline","Psychotherapy","Vertigo","MDCD",0.409838062404239,0.611353753889887,1.50657379441965,0.470764697307389,5.17099842064615
"Escitalopram","Bupropion","Vertigo","MDCD",-0.589352407912238,0.30754204386098,0.554686378958871,0.300418159963306,1.00296714437158
"Trazodone","Desvenlafaxine","Vertigo","MDCD",1.05610847401823,0.498779014520867,2.87516042881153,1.08175186694975,7.64276642685366
"duloxetine","Fluoxetine","Vertigo","MDCD",0.356697522099056,0.258431676990977,1.4286036834503,0.876812431170386,2.41469110895717
"Escitalopram","Citalopram","Vertigo","MDCD",-0.11195543108477,0.261740688028551,0.894084104971054,0.533226553998554,1.48764711283062
"Bupropion","Trazodone","Vertigo","MDCD",0.156972973845554,0.209027113737392,1.16996399384604,0.778869031063635,1.76731042628579
"Fluoxetine","Bupropion","Vertigo","MDCD",-0.354519371881612,0.245739777474515,0.701510527880943,0.434884867736235,1.1395213115138
"venlafaxine","Sertraline","Vertigo","MDCD",-0.181950742071685,0.234810820690753,0.833642402902123,0.528239431880874,1.32609147476415
"venlafaxine","Bupropion","Vertigo","MDCD",-0.127203233172924,0.244268910053185,0.880554696485932,0.549700142771724,1.43208895798265
"Citalopram","Mirtazapine","Vertigo","MDCD",0.341076733948174,0.31890590037631,1.40646116003935,0.753017303667337,2.62852035861049
"Mirtazapine","Escitalopram","Vertigo","MDCD",-0.670118876419031,0.328205646213694,0.511647751318716,0.260021561718637,0.941342501514844
"Doxepin","Trazodone","Vertigo","MDCD",-1.5483880391063,0.775083608054059,0.212590385163016,0.047264281819929,0.986365309655812
"Amitriptyline","Desvenlafaxine","Vertigo","MDCD",0.218560099694543,0.435567677363317,1.24428379545608,0.529731623074821,2.92124281902278
"venlafaxine","Nortriptyline","Vertigo","MDCD",0.233594661092433,0.443907550263133,1.26313239172389,0.543497653131535,3.0967579184453
"Doxepin","Citalopram","Vertigo","MDCD",-2.29565832177856,1.23653273647811,0.100695081678254,0.00800284307024727,1.01934558875963
"Fluoxetine","Trazodone","Vertigo","MDCD",-0.199780910473922,0.270450530541285,0.818910148061723,0.478501706278864,1.38133593083341
"Nortriptyline","duloxetine","Vertigo","MDCD",-0.414831897448113,0.522402842145301,0.660451294921908,0.204556659196308,1.58545468272413
"Mirtazapine","Psychotherapy","Vertigo","MDCD",-0.630121067826682,0.610366912815377,0.532527325178094,0.163584177118075,1.78991253686633
"Sertraline","venlafaxine","Vertigo","MDCD",0.185440180820682,0.241826430580917,1.20374819039253,0.754121341062368,1.9459303558563
"Desvenlafaxine","Sertraline","Vertigo","MDCD",-0.0115881152771184,0.397194352140341,0.988478768329779,0.455860914422132,2.16280441939272
"Bupropion","Citalopram","Vertigo","MDCD",0.538060743631492,0.26206008582342,1.71268230957077,1.04742627651488,2.92587227505422
"Bupropion","Sertraline","Vertigo","MDCD",0.170606948663252,0.247372720093195,1.18602448888486,0.739725131468751,1.95073580740618
"Citalopram","Fluoxetine","Vertigo","MDCD",-0.148028417241422,0.229984340879756,0.862406607377063,0.548495368487766,1.35113584721006
"Desvenlafaxine","Psychotherapy","Vertigo","MDCD",-0.699897876620335,0.618932988517368,0.496636019350503,0.146254183047433,1.6549379926164
"Nortriptyline","Sertraline","Vertigo","MDCD",-0.137176811919193,0.451187072619724,0.871816065032109,0.352153225342329,2.06459055110881
"Trazodone","Nortriptyline","Vertigo","MDCD",0.481321622400237,0.421381460486039,1.61821165433234,0.708524284705956,3.69586278713724
"Citalopram","Amitriptyline","Vertigo","MDCD",-0.38483561867797,0.418979413122202,0.680562498773549,0.299389964229186,1.54706686465462
"duloxetine","Sertraline","Vertigo","MDCD",0.0333262933779494,0.238145448071663,1.03388783496372,0.646606112482163,1.64459646178119
"Psychotherapy","Amitriptyline","Vertigo","MDCD",-0.434187832261906,0.5618975331195,0.647790568089653,0.205858653836525,1.86270990149137
"Escitalopram","Fluoxetine","Vertigo","MDCD",0.125253306152581,0.265387398659211,1.13343552289852,0.681417877489083,1.92845651337275
"Nortriptyline","Mirtazapine","Vertigo","MDCD",0.409618939746413,0.543716587653671,1.50624370613184,0.527229366797832,4.44246883214603
"Doxepin","venlafaxine","Vertigo","MDCD",NA,NA,NA,NA,NA
"Escitalopram","duloxetine","Vertigo","MDCD",-0.312805885483074,0.281534778986568,0.731391872570215,0.422537131906153,1.27394464257758
"Bupropion","venlafaxine","Vertigo","MDCD",0.123867011436611,0.250999863427356,1.13186533584471,0.701126460622191,1.87542326819468
"Doxepin","Amitriptyline","Vertigo","MDCD",-1.3189160782472,0.857536832469763,0.267425012714119,0.0441349906131234,1.27249589171052
"venlafaxine","Doxepin","Vertigo","MDCD",NA,NA,NA,NA,NA
"Psychotherapy","Trazodone","Vertigo","MDCD",-0.139023237226822,0.313597040376029,0.870207807007114,0.470279589436914,1.60777288416339
"Amitriptyline","Bupropion","Vertigo","MDCD",-0.12600459728938,0.285526852743127,0.881610793754161,0.518492499218231,1.58790411221223
"Mirtazapine","Desvenlafaxine","Vertigo","MDCD",-0.0663828695248911,0.467565168693206,0.935772516916894,0.36799648089993,2.30053079903311
"Amitriptyline","duloxetine","Vertigo","MDCD",-0.0691303535629746,0.259159163031493,0.933205025549257,0.56071551591465,1.54858815450134
"Doxepin","Escitalopram","Vertigo","MDCD",-1.72172387448475,0.918693156792591,0.178757726264509,0.0222048080287882,0.813641493747963
"Mirtazapine","Amitriptyline","Vertigo","MDCD",-0.811420154318938,0.36448871082907,0.444226747509984,0.214087687949817,0.893507903277136
"Psychotherapy","Nortriptyline","Vertigo","MDCD",0.67617200993199,0.743713758293652,1.96633619155657,0.458000313298307,8.45213397845048
"Amitriptyline","venlafaxine","Vertigo","MDCD",-0.081320889510776,0.289808657239688,0.92189781663622,0.518444020886455,1.6146300197308
"Desvenlafaxine","venlafaxine","Vertigo","MDCD",-0.0317649834874293,0.366156486287774,0.968734223867261,0.477348676154318,2.00531062469682
"Escitalopram","Desvenlafaxine","Vertigo","MDCD",-0.0853119117174869,0.380483110441112,0.918225834333186,0.439661536171688,1.95368298668436
"Desvenlafaxine","Fluoxetine","Vertigo","MDCD",0.210197971700095,0.398435441508308,1.23392231747688,0.58167829949915,2.77319614214937
"venlafaxine","Amitriptyline","Vertigo","MDCD",0.0524193360483291,0.281979901547501,1.05381755356181,0.613681065238692,1.85347263452442
"Nortriptyline","Trazodone","Vertigo","MDCD",-0.494978366661806,0.419514454256944,0.609584094492541,0.267881223702957,1.38715494972129
"Doxepin","Mirtazapine","Vertigo","MDCD",-0.8063779790108,0.809062690039702,0.446472273056796,0.0864832180009856,2.06197151658399
"Nortriptyline","Citalopram","Vertigo","MDCD",-0.704927925556132,0.533620380684992,0.494144188140252,0.173634171906782,1.40628123991202
"Bupropion","Fluoxetine","Vertigo","MDCD",0.348864223014824,0.248298703412062,1.41745671927575,0.878018574914973,2.32385048694724
"Doxepin","Desvenlafaxine","Vertigo","MDCD",-1.69390016393619,0.898841980613182,0.183801269166239,0.0289445407013608,0.981201095639103
"duloxetine","Doxepin","Vertigo","MDCD",1.802966906611,0.801577248648015,6.06762285593754,1.26099913642335,29.1959338685664
"Fluoxetine","Mirtazapine","Vertigo","MDCD",0.665118998744798,0.328990015179317,1.94472192703636,1.02757205251853,3.73152109607803
"Mirtazapine","Sertraline","Vertigo","MDCD",-0.579188466742734,0.301149223735206,0.56035292713112,0.312536519033597,1.01760243782328
"Escitalopram","Sertraline","Vertigo","MDCD",-0.115733944685002,0.259245037022466,0.890712170482637,0.535458399188347,1.47933075573401
"venlafaxine","Escitalopram","Vertigo","MDCD",0.321967916314937,0.277148052626718,1.37984050487887,0.806817980859891,2.39107538482617
"Sertraline","Escitalopram","Vertigo","MDCD",0.116447611774824,0.262839832506033,1.12349865082514,0.671622276854039,1.88184753624908
"Sertraline","duloxetine","Vertigo","MDCD",-0.0319595201870567,0.239018621147288,0.96854578783799,0.604377186103579,1.54246067557243
"duloxetine","Nortriptyline","Vertigo","MDCD",0.430266373689606,0.457541181747186,1.53766706304956,0.628687289103157,3.77880255023937
"Desvenlafaxine","Bupropion","Vertigo","MDCD",-0.22782686226835,0.381359447671467,0.796262110917181,0.383889632210178,1.71172456761617
"Citalopram","Sertraline","Vertigo","MDCD",-0.338513136741403,0.215647996291451,0.712829415071689,0.468405977905625,1.09079275188085
"venlafaxine","duloxetine","Vertigo","MDCD",-0.0814358292579735,0.222016478864819,0.921791860023664,0.600544318287009,1.43385951079809
"Bupropion","Mirtazapine","Vertigo","MDCD",0.815143224279378,0.316260921471849,2.25949926432992,1.18796847630858,4.10401070829669
"Bupropion","Amitriptyline","Vertigo","MDCD",0.127200559820387,0.295644724800966,1.13564475965181,0.651448277479689,2.07580441863511
"Desvenlafaxine","Trazodone","Vertigo","MDCD",-1.07286067353692,0.508278481834034,0.342028684189685,0.126588518794569,0.928301761346989
"Psychotherapy","Mirtazapine","Vertigo","MDCD",0.55294526498071,0.500514672008961,1.73836543229555,0.591676429938007,4.20883588326735
"venlafaxine","Trazodone","Vertigo","MDCD",0.217544574774444,0.245621681865763,1.24302083564624,0.77648274561101,2.03366268006635
"Escitalopram","Amitriptyline","Vertigo","MDCD",-0.209852765318609,0.353958783032279,0.810703600869758,0.404666270881519,1.62060633393586
"Psychotherapy","Bupropion","Vertigo","MDCD",-0.31488712677602,0.365756666195218,0.729871252541183,0.326125521812361,1.36788650312621
"Fluoxetine","venlafaxine","Vertigo","MDCD",-0.100854444163089,0.236699484592846,0.904064615191032,0.569096974213323,1.43927641791908
"Fluoxetine","Nortriptyline","Vertigo","MDCD",-0.0873897433629654,0.48900402767423,0.916319896431677,0.351403533539433,2.38939576836891
"Sertraline","Desvenlafaxine","Vertigo","MDCD",0.0202120668748389,0.396796321981065,1.02041771387869,0.468839656058865,2.22091338695707
"Trazodone","Doxepin","Vertigo","MDCD",1.54185001096876,0.800416995810586,4.67322780145374,1.00235221142366,23.1021668950743
"duloxetine","Trazodone","Vertigo","MDCD",-0.0118910937078363,0.224578207242607,0.988179325948335,0.629360799506964,1.51782716767275
"Psychotherapy","venlafaxine","Vertigo","MDCD",-0.269194102319708,0.371496935111084,0.763994948063577,0.372642006835267,1.59856146261826
"Psychotherapy","Fluoxetine","Vertigo","MDCD",0.0976784026337396,0.322431547790334,1.10260813221251,0.58530825112944,2.07153897407075
"Doxepin","duloxetine","Vertigo","MDCD",-1.7100088103119,0.881666005984095,0.180864199140097,0.0255012598742859,0.808188314626561
"Doxepin","Psychotherapy","Vertigo","MDCD",-1.85613791165138,1.14653386571615,0.156275014301176,0.0168699158153799,1.5099956878356
"Citalopram","Escitalopram","Vertigo","MDCD",0.106311972418491,0.263773373652023,1.11216878837693,0.662933835382805,1.8643128409306
"Fluoxetine","Citalopram","Vertigo","MDCD",0.153211195606744,0.232941952097112,1.16557111644939,0.738187154980663,1.83961771086488
"Fluoxetine","duloxetine","Vertigo","MDCD",-0.351117463019073,0.247196172164973,0.703901066654954,0.436734053540592,1.15091853176918
"Trazodone","Bupropion","Vertigo","MDCD",-0.165058901665525,0.211660540986055,0.847843763207372,0.562269271303146,1.2890682378604
"Mirtazapine","duloxetine","Vertigo","MDCD",-0.917869945671498,0.325557385341803,0.399368813001848,0.212016708403474,0.75962628731992
"Trazodone","Psychotherapy","Vertigo","MDCD",0.138088985829158,0.308322482937913,1.14807770837562,0.63717914660678,2.13378520962029
"Amitriptyline","Doxepin","Vertigo","MDCD",1.34652355182508,0.858980885964648,3.84403867359083,0.778066557784532,22.5604865016478
"Fluoxetine","Escitalopram","Vertigo","MDCD",-0.121404686570626,0.263673058201074,0.885675466091955,0.530609302407511,1.49160107491515
"Doxepin","Bupropion","Vertigo","MDCD",-2.15765835142687,1.77512052471652,0.115595488372286,0.000988145001650781,1.03942064430181
"Bupropion","Psychotherapy","Vertigo","MDCD",0.31849129328522,0.330407727367276,1.37505164894921,0.734734146205128,2.68297952669455
"Nortriptyline","Doxepin","Vertigo","MDCD",1.80854322917016,0.937051626148099,6.10155239124524,0.972345380389157,38.2877755803727
"Sertraline","Psychotherapy","Vertigo","MDCD",0.110084364208748,0.365086547747077,1.11637224834759,0.549202270008479,2.29750671469323
"duloxetine","venlafaxine","Vertigo","MDCD",0.0845012751913756,0.224566879080232,1.08817423186151,0.701196891180255,1.69099891911931
"Trazodone","Sertraline","Vertigo","MDCD",-0.0280974262679145,0.23860985426441,0.972293635246452,0.608691048514566,1.55098310619311
"Trazodone","venlafaxine","Vertigo","MDCD",-0.224542349164697,0.243087023347014,0.798881744008983,0.492628166675848,1.27747184845429
"Citalopram","Trazodone","Vertigo","MDCD",-0.0402602861096088,0.225198363085343,0.960539391550423,0.615071878071279,1.48697702822666
"Amitriptyline","Mirtazapine","Vertigo","MDCD",0.789429345809108,0.368367299036223,2.20213940754671,1.10354925938389,4.67628907794273
"Sertraline","Amitriptyline","Vertigo","MDCD",0.121303741261177,0.319883561364864,1.12896777438966,0.605502851507949,2.12171455119962
"Desvenlafaxine","Escitalopram","Vertigo","MDCD",0.10912051664719,0.41537992072793,1.11529675406776,0.500029340186263,2.54764873002023
"Bupropion","Doxepin","Vertigo","MDCD",2.31779491500169,1.2119127102673,10.153260800238,0.995810681602708,115.170358548117
"Nortriptyline","Psychotherapy","Vertigo","MDCD",-0.685200978858383,0.702409073013857,0.503988928276014,0.145212275299126,2.27922239850106
"duloxetine","Escitalopram","Vertigo","MDCD",0.310742271703975,0.283043793683081,1.36443752170915,0.790129964386733,2.39636605987255
"Citalopram","Desvenlafaxine","Vertigo","MDCD",-0.317148709468934,0.413125567035258,0.728222453498837,0.329334307518585,1.6631951693217
"duloxetine","Psychotherapy","Vertigo","MDCD",0.341680901823268,0.539415672354572,1.40731115543391,0.507151667563608,4.20185211548889
"venlafaxine","Citalopram","Vertigo","MDCD",0.122001231940002,0.243739373957212,1.12975549357045,0.70610543715343,1.83574442586679
"Psychotherapy","Doxepin","Vertigo","MDCD",1.83262200847689,1.14440178928191,6.25025340969077,0.668035178712306,59.2969657902426
"Psychotherapy","Desvenlafaxine","Vertigo","MDCD",0.63658865453824,0.591639925176593,1.89002235026419,0.584597234473567,5.94383015834655
